Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
SRR19646177_1	58.86853022028512	56.0	307.193017655265	350	50.0	1.9483139999999999
SRR19646177_2	60.19500069435055	55.0	235.46007214442847	257	50.0	1.9483139999999999
SRR19646178_1	69.84817324153987	57.0	296.4722929523094	344	40.0	3.922973
SRR19646178_2	83.32016262730266	56.0	238.35925839917837	257	40.0	3.922973
SRR19646179_1	70.75804904766974	56.0	294.30205662771675	350	50.0	4.967744
SRR19646179_2	71.36221913259246	55.0	224.750149262925	257	50.0	4.967744
SRR19646180_1	78.01077447449295	56.0	324.02596776890977	350	40.0	5.243943
SRR19646180_2	86.20647044154214	55.0	245.74165575407665	257	40.0	5.243943
