Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR33022254_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.00019184370109983994)	(44.0, 0.00019184370109983994)	(45.0, 0.0)	(46.0, 0.00019184370109983994)	(47.0, 0.00044763530256629314)	(48.0, 0.0006394790036661331)	(49.0, 0.0009592185054991998)	(50.0, 0.0019184370109983995)	(51.0, 0.020335432316583035)	(52.0, 0.17879832942505083)	(53.0, 0.38809980732497623)	(54.0, 2.294066977751886)	(55.0, 10.192272152032297)	(56.0, 15.074118813919924)	(57.0, 18.56759261094801)	(58.0, 22.19478146764268)	(59.0, 16.61200186983661)	(60.0, 7.4349665840246635)	(61.0, 1.7450103052041441)	(62.0, 0.2947358727897208)	(63.0, 0.042972989046364145)	(64.0, 0.04258930164416447)	(65.0, 0.5839722261479128)	(66.0, 2.474208213084636)	(67.0, 1.4824402262988299)	(68.0, 0.31858843962646755)	(69.0, 0.04565880086176191)	(70.0, 0.005371623630795518)	(71.0, 0.0003836874021996799)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0003836874021996799)	(75.0, 0.0003836874021996799)	(76.0, 0.0005755311032995199)	(77.0, 0.0005755311032995199)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.00019184370109983994)	(85.0, 0.00019184370109983994)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.00019184370109983994)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR33022255_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.00022147740192242382)	(44.0, 0.0006644322057672716)	(45.0, 0.00022147740192242382)	(46.0, 0.00022147740192242382)	(47.0, 0.00022147740192242382)	(48.0, 0.00044295480384484763)	(49.0, 0.0)	(50.0, 0.0)	(51.0, 0.0)	(52.0, 0.004724851241011708)	(53.0, 0.003986593234603629)	(54.0, 0.03366456509220842)	(55.0, 0.8865740398954627)	(56.0, 5.050127718635109)	(57.0, 9.477903937868208)	(58.0, 16.81485965715298)	(59.0, 20.034402823098617)	(60.0, 22.240096268844034)	(61.0, 13.90612311190515)	(62.0, 5.834379198842411)	(63.0, 3.578853337664447)	(64.0, 1.544140446203139)	(65.0, 0.5494116083688928)	(66.0, 0.036469945516559125)	(67.0, 0.0009597354083305031)	(68.0, 0.0)	(69.0, 0.00022147740192242382)	(70.0, 0.0)	(71.0, 0.00022147740192242382)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.00044295480384484763)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.00022147740192242382)	(91.0, 0.00022147740192242382)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR33022255_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.00022539816585999167)	(41.0, 0.00022539816585999167)	(42.0, 0.00022539816585999167)	(43.0, 0.0)	(44.0, 0.00022539816585999167)	(45.0, 0.00022539816585999167)	(46.0, 0.000676194497579975)	(47.0, 0.0009015926634399667)	(48.0, 0.00045079633171998335)	(49.0, 0.000676194497579975)	(50.0, 0.0020285834927399253)	(51.0, 0.0038317688196198587)	(52.0, 0.04507963317199833)	(53.0, 0.6462165415205962)	(54.0, 3.930718614432395)	(55.0, 10.633383872610967)	(56.0, 17.38743991260562)	(57.0, 20.132564174614455)	(58.0, 20.545268216304102)	(59.0, 13.250782507299144)	(60.0, 5.2492978847133465)	(61.0, 1.6155037874405136)	(62.0, 0.2232944496452985)	(63.0, 0.022765214751859157)	(64.0, 0.04530503133785833)	(65.0, 0.7009882958245741)	(66.0, 3.243930403057)	(67.0, 1.8532988524228047)	(68.0, 0.39301926853787217)	(69.0, 0.05725113412843789)	(70.0, 0.009015926634399667)	(71.0, 0.0018031853268799334)	(72.0, 0.0)	(73.0, 0.00022539816585999167)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.00022539816585999167)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.00022539816585999167)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.00022539816585999167)	(90.0, 0.00022539816585999167)	(91.0, 0.0)	(92.0, 0.00022539816585999167)	(93.0, 0.00022539816585999167)	(94.0, 0.0)	(95.0, 0.00022539816585999167)	(96.0, 0.0)	(97.0, 0.00022539816585999167)	(98.0, 0.0)	(99.0, 0.00045079633171998335)	(100.0, 0.0009015926634399667)
SRR33022256_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0004453228850688432)	(44.0, 0.0)	(45.0, 0.0)	(46.0, 0.0)	(47.0, 0.0)	(48.0, 0.0026719373104130595)	(49.0, 0.20321567655308212)	(50.0, 0.0267935935849754)	(51.0, 0.017441812998529697)	(52.0, 1.11442051988478)	(53.0, 5.395754736936639)	(54.0, 12.075152690084218)	(55.0, 21.04284228815805)	(56.0, 22.506099068013423)	(57.0, 17.343322420448633)	(58.0, 12.756645145201237)	(59.0, 5.649366119983345)	(60.0, 1.6472493518696512)	(61.0, 0.19705537664296313)	(62.0, 0.008461134816308022)	(63.0, 0.0033399216380163243)	(64.0, 0.0024492758678786378)	(65.0, 0.002226614425344216)	(66.0, 0.00475011077406766)	(67.0, 0.0002968819233792288)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR33022256_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.00022157767737847022)	(41.0, 0.0)	(42.0, 0.00044315535475694044)	(43.0, 0.00044315535475694044)	(44.0, 0.0006647330321354107)	(45.0, 0.0035452428380555235)	(46.0, 0.04320764708880169)	(47.0, 0.3088792822655875)	(48.0, 1.178571665976083)	(49.0, 6.846085497962593)	(50.0, 15.492415765399468)	(51.0, 17.87031353979942)	(52.0, 23.13197092605436)	(53.0, 15.180655973327958)	(54.0, 5.592325140129418)	(55.0, 5.259884764835919)	(56.0, 3.662014274033977)	(57.0, 2.886566262435124)	(58.0, 1.8162722214713205)	(59.0, 0.5867376896981891)	(60.0, 0.10236888694885324)	(61.0, 0.016839903480763738)	(62.0, 0.002880509805920113)	(63.0, 0.0)	(64.0, 0.00022157767737847022)	(65.0, 0.00044315535475694044)	(66.0, 0.0037668205154339934)	(67.0, 0.00524400503129046)	(68.0, 0.0051701458054976375)	(69.0, 0.00022157767737847022)	(70.0, 0.0)	(71.0, 0.00022157767737847022)	(72.0, 0.00022157767737847022)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.00022157767737847022)	(77.0, 0.00022157767737847022)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.00022157767737847022)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.00022157767737847022)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.00029543690317129355)
SRR33022257_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.00019285361639101456)	(41.0, 0.0050141940261663786)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0)	(46.0, 0.00019285361639101456)	(47.0, 0.017935386324364356)	(48.0, 0.1259334115033325)	(49.0, 0.005592754875339422)	(50.0, 0.31422282563975973)	(51.0, 0.9516683123508597)	(52.0, 0.6382811857154612)	(53.0, 3.4588296099728457)	(54.0, 10.986484818563317)	(55.0, 16.280895149345838)	(56.0, 16.56811846869086)	(57.0, 17.454795112317946)	(58.0, 20.34644223648482)	(59.0, 10.62392001974821)	(60.0, 2.147810725746729)	(61.0, 0.06962015551715627)	(62.0, 0.002314243396692175)	(63.0, 0.0005785608491730437)	(64.0, 0.00019285361639101456)	(65.0, 0.00019285361639101456)	(66.0, 0.0003857072327820291)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.00019285361639101456)	(71.0, 0.00019285361639101456)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR33022257_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.00019025682134123448)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.00019025682134123448)	(39.0, 0.00038051364268246895)	(40.0, 0.0009512841067061723)	(41.0, 0.004375906890848393)	(42.0, 0.0011415409280474069)	(43.0, 0.0007610272853649379)	(44.0, 0.0005707704640237034)	(45.0, 0.0019025682134123445)	(46.0, 0.01445951842193382)	(47.0, 0.16247932542541424)	(48.0, 1.2419965297155786)	(49.0, 5.440584063073941)	(50.0, 10.738665766963297)	(51.0, 15.247435338048318)	(52.0, 19.899151200901052)	(53.0, 16.906474820143885)	(54.0, 9.703732077807429)	(55.0, 5.454853324674533)	(56.0, 4.414529025580664)	(57.0, 5.447052794999543)	(58.0, 4.13656380960112)	(59.0, 1.0169227100688982)	(60.0, 0.14002902050714858)	(61.0, 0.018454911670099744)	(62.0, 0.0015220545707298758)	(63.0, 0.0009512841067061723)	(64.0, 0.0005707704640237034)	(65.0, 0.0005707704640237034)	(66.0, 0.00038051364268246895)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.00038051364268246895)	(72.0, 0.0005707704640237034)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.00019025682134123448)	(83.0, 0.00019025682134123448)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.00019025682134123448)	(98.0, 0.00019025682134123448)	(99.0, 0.00019025682134123448)	(100.0, 0.00025367576178831263)
SRR33022258_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.00016412429023082988)	(41.0, 0.00032824858046165975)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0)	(46.0, 0.00032824858046165975)	(47.0, 0.009355084543157303)	(48.0, 0.0034466100948474278)	(49.0, 0.005251977287386556)	(50.0, 0.0669627104141786)	(51.0, 0.4413849245274452)	(52.0, 0.37256213882398387)	(53.0, 4.309794445268106)	(54.0, 13.381381631100023)	(55.0, 23.63553903614181)	(56.0, 19.516839972799136)	(57.0, 16.805069033411876)	(58.0, 13.457590009863873)	(59.0, 6.157779245170507)	(60.0, 1.5019013799023242)	(61.0, 0.3185652473380408)	(62.0, 0.01329406750869722)	(63.0, 0.0011488700316158093)	(64.0, 0.00032824858046165975)	(65.0, 0.00032824858046165975)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.00016412429023082988)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.00032824858046165975)	(73.0, 0.00016412429023082988)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR33022258_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0001603510619249076)	(39.0, 0.0003207021238498152)	(40.0, 0.00048105318577472276)	(41.0, 0.0008017553096245378)	(42.0, 0.0012828084953992608)	(43.0, 0.001122457433474353)	(44.0, 0.001122457433474353)	(45.0, 0.007696850972395564)	(46.0, 0.0699130629992597)	(47.0, 0.8490588728923856)	(48.0, 2.990868007023376)	(49.0, 6.84618858888393)	(50.0, 15.832315549509726)	(51.0, 20.67582627565951)	(52.0, 20.12053054821355)	(53.0, 14.970428591663346)	(54.0, 5.868367813265843)	(55.0, 3.87627312061874)	(56.0, 3.8665986065492715)	(57.0, 2.2254589381018173)	(58.0, 1.3137562503507678)	(59.0, 0.4064899419796407)	(60.0, 0.06381972264611321)	(61.0, 0.007215797786620841)	(62.0, 0.001122457433474353)	(63.0, 0.0003207021238498152)	(64.0, 0.0001603510619249076)	(65.0, 0.0)	(66.0, 0.0001603510619249076)	(67.0, 0.0001603510619249076)	(68.0, 0.0001603510619249076)	(69.0, 0.0)	(70.0, 0.0001603510619249076)	(71.0, 0.0001603510619249076)	(72.0, 0.0001603510619249076)	(73.0, 0.0001603510619249076)	(74.0, 0.0001603510619249076)	(75.0, 0.0001603510619249076)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0003207021238498152)	(79.0, 0.0001603510619249076)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0001603510619249076)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.00021380141589987675)
SRR33022259_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0)	(46.0, 0.0017800374730851743)	(47.0, 0.00019778194145390825)	(48.0, 0.0009889097072695412)	(49.0, 0.0256457250751901)	(50.0, 2.252538531218561)	(51.0, 1.8004090130549266)	(52.0, 0.6059379413009569)	(53.0, 3.0594229250366887)	(54.0, 16.08679199009508)	(55.0, 21.645057890774265)	(56.0, 16.826694233074154)	(57.0, 17.353585325107364)	(58.0, 11.212917534160239)	(59.0, 7.629833955467419)	(60.0, 1.3987138899620393)	(61.0, 0.0888040917128048)	(62.0, 0.00909796930687978)	(63.0, 0.000791127765815633)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0003955638829078165)	(67.0, 0.0)	(68.0, 0.00019778194145390825)	(69.0, 0.00019778194145390825)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
