Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR33075538_1	(1.0, 2.442790883913377)	(2.0, 0.8307250825853383)	(3.0, 0.6594814641796523)	(4.0, 0.6582802228969935)	(5.0, 0.6787013247021922)	(6.0, 0.6614835329840836)	(7.0, 0.6376589142113518)	(8.0, 0.5605792652407487)	(9.0, 0.5201374753912376)	('>10', 4.186125663185292)	('>50', 1.4289432413493943)	('>100', 4.791150855884414)	('>500', 3.450632320064066)	('>1k', 18.44165637825753)	('>5k', 10.329540525209383)	('>10k+', 49.72211284994494)
SRR33075538_2	(1.0, 57.74520761366643)	(2.0, 8.59199904039712)	(3.0, 2.786143959183874)	(4.0, 1.778889242772413)	(5.0, 1.5555620467924545)	(6.0, 1.3117301443969274)	(7.0, 1.2422564898861135)	(8.0, 1.2248695013039304)	(9.0, 1.1373284980913345)	('>10', 21.601696988858727)	('>50', 0.990538671918024)	('>100', 0.033777802732674625)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075539_1	(1.0, 4.026450302488689)	(2.0, 0.8227154673317842)	(3.0, 0.5295258812077698)	(4.0, 0.5045233358990897)	(5.0, 0.49027859610491664)	(6.0, 0.5318651455714738)	(7.0, 0.5210376460722757)	(8.0, 0.5146614949784319)	(9.0, 0.49998250332965244)	('>10', 5.357595955154238)	('>50', 1.125468025289867)	('>100', 3.561472649036369)	('>500', 3.3442141327684194)	('>1k', 14.940995129944756)	('>5k', 12.28697680064934)	('>10k+', 50.94223693417293)
SRR33075539_2	(1.0, 54.93594158107632)	(2.0, 13.72609960539275)	(3.0, 4.033048660089265)	(4.0, 1.9762342673590485)	(5.0, 1.4874056109126166)	(6.0, 1.3090410703036717)	(7.0, 1.320821310840013)	(8.0, 1.3919501154636247)	(9.0, 1.432455059440768)	('>10', 18.306421909113666)	('>50', 0.08058081000832083)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075540_1	(1.0, 3.989312090282964)	(2.0, 0.9332337565347274)	(3.0, 0.7462285287528005)	(4.0, 0.7469587586092441)	(5.0, 0.6744668492241308)	(6.0, 0.6452576549663928)	(7.0, 0.523242884407933)	(8.0, 0.474251099493818)	(9.0, 0.3997012696041823)	('>10', 3.355074267695627)	('>50', 1.1634553149116256)	('>100', 3.6282466185378808)	('>500', 3.8663679362708487)	('>1k', 15.200199153597213)	('>5k', 11.674848560285453)	('>10k+', 51.97915525682516)
SRR33075540_2	(1.0, 57.68779142937277)	(2.0, 12.64225111807749)	(3.0, 3.521163036404155)	(4.0, 1.7736074841735867)	(5.0, 1.3420312291725407)	(6.0, 1.2095213409008867)	(7.0, 1.0324851330997526)	(8.0, 0.9818357371544906)	(9.0, 0.9119808938596372)	('>10', 18.083814637287876)	('>50', 0.7714616784790568)	('>100', 0.042056282017713977)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075541_1	(1.0, 5.646678394565847)	(2.0, 2.1801690037725874)	(3.0, 1.2644776847906773)	(4.0, 0.7484162251756642)	(5.0, 0.4766577521074628)	(6.0, 0.33251644787016604)	(7.0, 0.3060778312199388)	(8.0, 0.23591381010972023)	(9.0, 0.23794754985204544)	('>10', 4.2433979723614765)	('>50', 2.57420607884809)	('>100', 17.7375153801568)	('>500', 12.47038366500239)	('>1k', 30.283401633093014)	('>5k', 21.26224057107412)	('>10k+', 0.0)
SRR33075541_2	(1.0, 59.23432507746546)	(2.0, 5.41494411732419)	(3.0, 3.2698387859442763)	(4.0, 2.421875270200173)	(5.0, 2.091283508720463)	(6.0, 2.0375419551077223)	(7.0, 1.842160002622217)	(8.0, 1.8632948421568807)	(9.0, 1.8375637046538909)	('>10', 19.987172735804716)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075542_1	(1.0, 5.5272220615683905)	(2.0, 2.1959918329433825)	(3.0, 1.5589263650463998)	(4.0, 1.0331501879649834)	(5.0, 0.7404681160563281)	(6.0, 0.4666263571597571)	(7.0, 0.3450406162096795)	(8.0, 0.2488673904852038)	(9.0, 0.18927942374930992)	('>10', 4.162832882042115)	('>50', 2.620337022529509)	('>100', 14.19464234075554)	('>500', 12.221448162850407)	('>1k', 31.55730522183373)	('>5k', 14.9342341631834)	('>10k+', 8.003627855621861)
SRR33075542_2	(1.0, 55.130781555976135)	(2.0, 4.85214843129905)	(3.0, 2.8285148408362177)	(4.0, 1.896992714885119)	(5.0, 1.4148384677461845)	(6.0, 1.1183444902245339)	(7.0, 0.9319671099506757)	(8.0, 0.7309301110132183)	(9.0, 0.6602818040861188)	('>10', 26.878176907497743)	('>50', 3.485770132393945)	('>100', 0.07125343409106406)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075543_1	(1.0, 4.964054862217766)	(2.0, 2.245787749109205)	(3.0, 1.6759476445415316)	(4.0, 1.2489032928073913)	(5.0, 0.8840802879192108)	(6.0, 0.5398485201167434)	(7.0, 0.3854142419738939)	(8.0, 0.2936489462658239)	(9.0, 0.21956525631613816)	('>10', 4.361089724077423)	('>50', 3.29929810739673)	('>100', 16.699269458719044)	('>500', 13.295896076921698)	('>1k', 34.50106537270139)	('>5k', 12.583707855109314)	('>10k+', 2.802422603806693)
SRR33075543_2	(1.0, 63.98483553987595)	(2.0, 8.165807391805032)	(3.0, 6.672310516572355)	(4.0, 5.789960361743319)	(5.0, 4.621894514330357)	(6.0, 3.475306716937991)	(7.0, 2.5247666931279102)	(8.0, 1.6288066348893948)	(9.0, 1.1346952403088422)	('>10', 2.0016163904088455)	('>50', 0.0)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075544_1	(1.0, 5.4444626083020005)	(2.0, 2.0703444286558605)	(3.0, 1.210215912377551)	(4.0, 0.7011807904631364)	(5.0, 0.4929391496799668)	(6.0, 0.33047042993850834)	(7.0, 0.2728770292871245)	(8.0, 0.22534361128227054)	(9.0, 0.1991876564012927)	('>10', 4.2636721451655495)	('>50', 3.3117462872376544)	('>100', 16.11106220841769)	('>500', 12.592080278661518)	('>1k', 32.34661670208619)	('>5k', 13.577707078455289)	('>10k+', 6.850093683588396)
SRR33075544_2	(1.0, 55.278907228718346)	(2.0, 4.696908914048448)	(3.0, 2.5408979220490595)	(4.0, 1.688803168569418)	(5.0, 1.1896367194193074)	(6.0, 0.9276836381850555)	(7.0, 0.8587684154080177)	(8.0, 0.8484896550533826)	(9.0, 0.7224960118987301)	('>10', 29.16832818388661)	('>50', 2.0790801427636554)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075545_1	(1.0, 5.4977702418759655)	(2.0, 2.2270401816421805)	(3.0, 1.7248480565666535)	(4.0, 1.248580920462552)	(5.0, 0.9178282385851647)	(6.0, 0.6209453003639952)	(7.0, 0.42734417304511996)	(8.0, 0.3244805071262359)	(9.0, 0.252141424996289)	('>10', 4.3894769633475015)	('>50', 2.868056441209861)	('>100', 14.234282452754844)	('>500', 13.267740323602403)	('>1k', 33.94250088333128)	('>5k', 10.285948446904996)	('>10k+', 7.771015444184962)
SRR33075545_2	(1.0, 55.5886776235611)	(2.0, 5.02092851422759)	(3.0, 3.0629685560473603)	(4.0, 2.2516908037925893)	(5.0, 1.749410011688409)	(6.0, 1.4161268045770317)	(7.0, 1.158009437159507)	(8.0, 1.1165472491633859)	(9.0, 0.9796533111280413)	('>10', 27.133951124442458)	('>50', 0.5010720739598454)	('>100', 0.02096449025266959)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075546_1	(1.0, 5.9095466054852475)	(2.0, 2.4139207337848405)	(3.0, 1.636897101971483)	(4.0, 1.1000889777849678)	(5.0, 0.6777508965185909)	(6.0, 0.5103353947745773)	(7.0, 0.3483124860589214)	(8.0, 0.28825860915221085)	(9.0, 0.2581091117663929)	('>10', 4.478548510051058)	('>50', 3.609360561025769)	('>100', 14.918363495086611)	('>500', 13.761162054774037)	('>1k', 34.81678665186155)	('>5k', 9.025239786551364)	('>10k+', 6.247319023352379)
SRR33075546_2	(1.0, 56.696516399325944)	(2.0, 4.952453131692209)	(3.0, 2.893545171916435)	(4.0, 2.004266597172218)	(5.0, 1.4959455550704142)	(6.0, 1.1409092104792937)	(7.0, 0.8907505582956771)	(8.0, 0.8570544991255005)	(9.0, 0.7764014423355402)	('>10', 27.147310899182713)	('>50', 1.1448465354040327)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075547_1	(1.0, 3.126085114022445)	(2.0, 0.8401209531050653)	(3.0, 0.6359999257127774)	(4.0, 0.6181597366630517)	(5.0, 0.6325669555801804)	(6.0, 0.6243503385415055)	(7.0, 0.6074668788729953)	(8.0, 0.543872514121607)	(9.0, 0.5009322483646962)	('>10', 4.448791622652426)	('>50', 1.0279213028177931)	('>100', 3.465273818762814)	('>500', 2.926410064342865)	('>1k', 15.076197867393931)	('>5k', 8.692730601326927)	('>10k+', 56.23312005771892)
SRR33075547_2	(1.0, 59.92161252486519)	(2.0, 16.62106583250092)	(3.0, 6.267680718510317)	(4.0, 3.773020592181638)	(5.0, 3.0162525205272623)	(6.0, 2.307869322938055)	(7.0, 1.866886955987682)	(8.0, 1.3729798393764532)	(9.0, 1.0770562301840714)	('>10', 3.7723349099360295)	('>50', 0.0032405529923125683)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075548_1	(1.0, 11.081393849064176)	(2.0, 2.8232394164349794)	(3.0, 1.6117185932528877)	(4.0, 0.9752357476568546)	(5.0, 0.6932700851271174)	(6.0, 0.5363438332998939)	(7.0, 0.35738341597638223)	(8.0, 0.32101808592966263)	(9.0, 0.25796096190776463)	('>10', 5.177849752070853)	('>50', 2.770034968041503)	('>100', 10.305898707328957)	('>500', 6.764847086474248)	('>1k', 29.465053455243773)	('>5k', 11.301914643583938)	('>10k+', 15.55683739860701)
SRR33075548_2	(1.0, 61.2089276034411)	(2.0, 6.361747979778178)	(3.0, 2.6918646759454634)	(4.0, 1.865113177326013)	(5.0, 1.5096854956751513)	(6.0, 1.4563654777015613)	(7.0, 1.4379304811898446)	(8.0, 1.5406539359907954)	(9.0, 1.606184800847352)	('>10', 16.90183127878869)	('>50', 0.07195532714947349)	('>100', 0.8491092014381052)	('>500', 1.090413934909067)	('>1k', 1.4082166298192416)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075549_1	(1.0, 13.892465273307298)	(2.0, 3.403287412557401)	(3.0, 1.942513196858504)	(4.0, 1.1959429495157576)	(5.0, 0.819886127920118)	(6.0, 0.5622076305737951)	(7.0, 0.4593865785445546)	(8.0, 0.35191622677138323)	(9.0, 0.3701557873052659)	('>10', 5.782655966124487)	('>50', 3.2464629558101943)	('>100', 11.355735805330243)	('>500', 7.050484242450253)	('>1k', 25.412178304221566)	('>5k', 13.028589617040756)	('>10k+', 11.126131925668426)
SRR33075549_2	(1.0, 59.639904854422156)	(2.0, 5.541747691794806)	(3.0, 2.3665985843165513)	(4.0, 1.6449053686897503)	(5.0, 1.120739215410508)	(6.0, 0.8728289745478932)	(7.0, 0.7255011612467549)	(8.0, 0.6587482399318049)	(9.0, 0.531493127814561)	('>10', 21.62004355287123)	('>50', 0.6203494548676227)	('>100', 0.8762978313514672)	('>500', 0.8397854217118226)	('>1k', 2.941056521023045)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075550_1	(1.0, 8.312207742002633)	(2.0, 2.5361860935374274)	(3.0, 1.6464951342992873)	(4.0, 1.1969103358039743)	(5.0, 0.7898864793737408)	(6.0, 0.5932512099202308)	(7.0, 0.48526908179878525)	(8.0, 0.3657639038605934)	(9.0, 0.33454015597005493)	('>10', 5.529391211258392)	('>50', 3.0917086080899248)	('>100', 13.259127370588716)	('>500', 9.55651126656903)	('>1k', 26.10156639135251)	('>5k', 14.321849932720257)	('>10k+', 11.879335082854444)
SRR33075550_2	(1.0, 65.95641199052399)	(2.0, 9.49866256223353)	(3.0, 6.46274890388879)	(4.0, 5.269710837057366)	(5.0, 4.003189154548187)	(6.0, 2.8971199697743693)	(7.0, 1.755357056509245)	(8.0, 0.9968440171846912)	(9.0, 0.6084366376834565)	('>10', 0.6438726438354873)	('>50', 0.02582519279708148)	('>100', 0.9557220246155228)	('>500', 0.7297515876410597)	('>1k', 0.1963474217072224)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075551_1	(1.0, 11.028940692873146)	(2.0, 2.65891458514637)	(3.0, 1.4331475549465809)	(4.0, 0.9302497824356102)	(5.0, 0.6147351269279908)	(6.0, 0.46660618068028215)	(7.0, 0.394022997018905)	(8.0, 0.3347714185198215)	(9.0, 0.31329272131390373)	('>10', 5.688151535912011)	('>50', 3.1660710648619625)	('>100', 13.021089858722018)	('>500', 8.64758272075842)	('>1k', 27.718814227785288)	('>5k', 7.805654822523006)	('>10k+', 15.777954709574685)
SRR33075551_2	(1.0, 59.531661715589536)	(2.0, 5.660661444676188)	(3.0, 2.120570167175174)	(4.0, 1.3069211083988488)	(5.0, 0.9427948393616283)	(6.0, 0.7833182544596118)	(7.0, 0.6724368687534469)	(8.0, 0.5546776006037097)	(9.0, 0.5916858784793084)	('>10', 23.948285606727243)	('>50', 0.6597754033901555)	('>100', 0.8427760683123257)	('>500', 1.0536572026347037)	('>1k', 1.3307778414381128)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075552_1	(1.0, 9.473828877455794)	(2.0, 2.7411349797285465)	(3.0, 1.8600083790152218)	(4.0, 1.3397557672229772)	(5.0, 0.9753351051921078)	(6.0, 0.6743112249987254)	(7.0, 0.5073959217692579)	(8.0, 0.4380141290590011)	(9.0, 0.37905068860875096)	('>10', 5.730315410072995)	('>50', 3.1855774537990413)	('>100', 12.490939358539835)	('>500', 6.335244842361464)	('>1k', 30.677392397262853)	('>5k', 15.200154280280277)	('>10k+', 7.991541184633152)
SRR33075552_2	(1.0, 62.40420727111958)	(2.0, 6.537817899236035)	(3.0, 3.0431230790452513)	(4.0, 2.1663130380162747)	(5.0, 1.6445465592203408)	(6.0, 1.367307557912381)	(7.0, 1.2640746154645257)	(8.0, 1.1364303502646138)	(9.0, 1.1653141896271848)	('>10', 17.65346077769409)	('>50', 0.1457080802495488)	('>100', 0.9138235156391455)	('>500', 0.557873066511004)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075553_1	(1.0, 14.261354531222297)	(2.0, 4.202607001777868)	(3.0, 2.3519953514209444)	(4.0, 1.4714128166380736)	(5.0, 0.9933141083987084)	(6.0, 0.6951115950255886)	(7.0, 0.5474967713592988)	(8.0, 0.3730762707585832)	(9.0, 0.295780448913424)	('>10', 5.936355837813617)	('>50', 3.255971744897989)	('>100', 11.955515513280837)	('>500', 6.675531559306755)	('>1k', 29.589244523486236)	('>5k', 9.528500147553617)	('>10k+', 7.8667317781461685)
SRR33075553_2	(1.0, 60.544927588491916)	(2.0, 5.130936792082058)	(3.0, 2.201748875456045)	(4.0, 1.5570363655434785)	(5.0, 1.2252845239560002)	(6.0, 0.8389119916094468)	(7.0, 0.7315408603166772)	(8.0, 0.6035371786648147)	(9.0, 0.5750697693315282)	('>10', 18.98284524806611)	('>50', 0.29388211887855326)	('>100', 0.87784381535627)	('>500', 1.2675137597965946)	('>1k', 5.168921112450513)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075554_1	(1.0, 4.997230124095116)	(2.0, 2.222445578366451)	(3.0, 1.7622020630316233)	(4.0, 1.2631569105482017)	(5.0, 0.9197857962633557)	(6.0, 0.6156838087313034)	(7.0, 0.420506898977834)	(8.0, 0.29545342985435363)	(9.0, 0.18302218004427126)	('>10', 3.3208124034341786)	('>50', 2.8463104551712535)	('>100', 15.610646608246048)	('>500', 10.436939158565462)	('>1k', 36.645341349221745)	('>5k', 11.84712154963454)	('>10k+', 6.6133416858142615)
SRR33075554_2	(1.0, 65.07852672751787)	(2.0, 8.11625580612058)	(3.0, 6.083253459689694)	(4.0, 5.5359702610538655)	(5.0, 4.743257718997099)	(6.0, 3.662090724124457)	(7.0, 2.6178748623711363)	(8.0, 1.805278549655493)	(9.0, 0.9709193554490413)	('>10', 1.3648450537962946)	('>50', 0.02172748122447621)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075555_1	(1.0, 4.349500925787984)	(2.0, 2.0111945857364804)	(3.0, 1.5291463596313872)	(4.0, 1.126268968012429)	(5.0, 0.7906442207419073)	(6.0, 0.5069487304999255)	(7.0, 0.40372869091450825)	(8.0, 0.3439249154021325)	(9.0, 0.2145274224785579)	('>10', 2.7980079596484133)	('>50', 2.289143805733501)	('>100', 12.286164258199078)	('>500', 7.195181645987188)	('>1k', 37.99646710792347)	('>5k', 12.061846893821695)	('>10k+', 14.097303509481346)
SRR33075555_2	(1.0, 63.26251818593926)	(2.0, 5.579303970641104)	(3.0, 3.2675820112906657)	(4.0, 2.499556994430927)	(5.0, 2.0804636534706)	(6.0, 1.9532210956675777)	(7.0, 1.9604533633095227)	(8.0, 1.9933288137007485)	(9.0, 2.00048003790858)	('>10', 15.375958786276609)	('>50', 0.0)	('>100', 0.02713308736443351)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075556_1	(1.0, 4.358620584368124)	(2.0, 1.9678675773206695)	(3.0, 1.705472511492904)	(4.0, 1.4251391648012763)	(5.0, 1.062938557571386)	(6.0, 0.780887715903431)	(7.0, 0.5944440945843568)	(8.0, 0.404565483312628)	(9.0, 0.28510416607031425)	('>10', 3.256752140666655)	('>50', 2.3459073048878)	('>100', 14.328678921947485)	('>500', 9.240122972640306)	('>1k', 37.494632828198974)	('>5k', 11.381839208120317)	('>10k+', 9.36702676811337)
SRR33075556_2	(1.0, 65.21950712906583)	(2.0, 11.350643846660338)	(3.0, 8.321568588876465)	(4.0, 6.148396161858651)	(5.0, 3.835783385892613)	(6.0, 2.4216993272163725)	(7.0, 1.275919261893437)	(8.0, 0.6261505276422502)	(9.0, 0.307900599719888)	('>10', 0.46643156389934376)	('>50', 0.0)	('>100', 0.02599960727480967)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075557_1	(1.0, 4.632063273091441)	(2.0, 1.9184632988318289)	(3.0, 1.3212058567426745)	(4.0, 0.8582810649281178)	(5.0, 0.5701093765396472)	(6.0, 0.36438736870893856)	(7.0, 0.3026506566815411)	(8.0, 0.1930529105742721)	(9.0, 0.19365620091981667)	('>10', 3.299797093347115)	('>50', 2.2187007941311916)	('>100', 13.641400196672654)	('>500', 10.647873502080346)	('>1k', 38.269320876058025)	('>5k', 12.589462930824718)	('>10k+', 8.979574599867677)
SRR33075557_2	(1.0, 62.677041342123474)	(2.0, 5.956651197764354)	(3.0, 2.9158903180274747)	(4.0, 1.9986458060933774)	(5.0, 1.665860875673322)	(6.0, 1.4411595474675416)	(7.0, 1.3547275521455904)	(8.0, 1.5739334476676345)	(9.0, 1.6325639310688915)	('>10', 18.528654313592828)	('>50', 0.05597181736873984)	('>100', 0.0711641677973978)	('>500', 0.12773568320937415)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075558_1	(1.0, 7.423008528798331)	(2.0, 1.1286077096146068)	(3.0, 0.730498074716797)	(4.0, 0.7149262767737747)	(5.0, 0.7248640691157002)	(6.0, 0.6713311816739367)	(7.0, 0.6492283705636314)	(8.0, 0.5656467790841716)	(9.0, 0.48601668641830326)	('>10', 3.9240902036304517)	('>50', 1.093870443517164)	('>100', 3.808616375572349)	('>500', 4.116860798225407)	('>1k', 16.93263775736427)	('>5k', 11.410160845703905)	('>10k+', 45.619635899227205)
SRR33075558_2	(1.0, 60.70112431417554)	(2.0, 9.987863393802833)	(3.0, 2.7398187891462853)	(4.0, 1.552600618004063)	(5.0, 1.313648737300233)	(6.0, 1.1182318955661255)	(7.0, 1.1031196932459466)	(8.0, 1.041927243692407)	(9.0, 0.8986458086378349)	('>10', 18.93709646562177)	('>50', 0.5824858143599785)	('>100', 0.023437226447051318)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075559_1	(1.0, 4.55190447568827)	(2.0, 2.027888108826002)	(3.0, 1.744917370478923)	(4.0, 1.560676568577029)	(5.0, 1.285761201613553)	(6.0, 0.9554909748858306)	(7.0, 0.650626150214087)	(8.0, 0.44449126198752864)	(9.0, 0.33274880253806166)	('>10', 3.127136480711516)	('>50', 2.288138568911637)	('>100', 11.968009848207886)	('>500', 9.916368721199467)	('>1k', 39.49817101759995)	('>5k', 11.230220448663532)	('>10k+', 8.417449999896725)
SRR33075559_2	(1.0, 61.25099495474399)	(2.0, 6.221354870421101)	(3.0, 4.003048219797041)	(4.0, 3.490670189473054)	(5.0, 3.487187626863707)	(6.0, 3.4864073944977703)	(7.0, 3.2509111499819077)	(8.0, 3.049763647094357)	(9.0, 2.73535376941153)	('>10', 8.945816196931437)	('>50', 0.02719407208268591)	('>100', 0.05129790870143024)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075560_1	(1.0, 4.863255841666749)	(2.0, 2.1877079216278217)	(3.0, 1.394998957288553)	(4.0, 0.9046763125751001)	(5.0, 0.5474235096674247)	(6.0, 0.3470739530680543)	(7.0, 0.27458068103953365)	(8.0, 0.1886811189783414)	(9.0, 0.1720473887526192)	('>10', 3.556142563481266)	('>50', 2.576738597205533)	('>100', 14.060467333339954)	('>500', 11.848926007209606)	('>1k', 42.70772301611734)	('>5k', 11.508306934527651)	('>10k+', 2.8612498634544536)
SRR33075560_2	(1.0, 65.45944546325515)	(2.0, 6.346989694076337)	(3.0, 3.8846145793799365)	(4.0, 3.206549798823293)	(5.0, 3.230253664329954)	(6.0, 2.9535719022972393)	(7.0, 2.928858490156384)	(8.0, 2.72607220608087)	(9.0, 2.184348486980185)	('>10', 6.766215184813429)	('>50', 0.0381141514547913)	('>100', 0.1467642325499431)	('>500', 0.12820214580247982)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075561_1	(1.0, 7.314779853260185)	(2.0, 3.0369662913029636)	(3.0, 2.0693127216459732)	(4.0, 1.3770739399862293)	(5.0, 1.0155303338787336)	(6.0, 0.6692875493266405)	(7.0, 0.6236318721048748)	(8.0, 0.46790899466198754)	(9.0, 0.3909113119960909)	('>10', 7.126974608039842)	('>50', 4.616652723176055)	('>100', 18.112224122485546)	('>500', 11.108643236666692)	('>1k', 29.75146036470249)	('>5k', 5.714363276053967)	('>10k+', 6.604278800711735)
SRR33075561_2	(1.0, 60.79587810256864)	(2.0, 11.186424584585819)	(3.0, 6.532704349635217)	(4.0, 5.297251960671295)	(5.0, 4.276769406013166)	(6.0, 3.386412857554976)	(7.0, 2.40467854741935)	(8.0, 1.8295999981695705)	(9.0, 1.3713261637156897)	('>10', 2.8481480557422127)	('>50', 0.0)	('>100', 0.07080597392403765)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075562_1	(1.0, 8.07613052878119)	(2.0, 3.2131114314025764)	(3.0, 2.143387983064589)	(4.0, 1.4086568777587605)	(5.0, 0.9008197459688316)	(6.0, 0.7583776236375102)	(7.0, 0.5537226376002162)	(8.0, 0.4436537248896496)	(9.0, 0.48644266282316906)	('>10', 7.7346635438248805)	('>50', 4.4939645077020085)	('>100', 18.944520763895145)	('>500', 10.173069993694261)	('>1k', 31.91294703179894)	('>5k', 5.864899558598324)	('>10k+', 2.8916313845599495)
SRR33075562_2	(1.0, 58.99657144255443)	(2.0, 8.83195089741154)	(3.0, 4.199157304297469)	(4.0, 3.295828917684779)	(5.0, 2.6930657311770894)	(6.0, 2.778920315702586)	(7.0, 2.4250922455312596)	(8.0, 2.0879919309744785)	(9.0, 2.250244159335973)	('>10', 12.31260840483662)	('>50', 0.015784097716866955)	('>100', 0.1127845527768857)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075563_1	(1.0, 5.917075635722055)	(2.0, 2.4817355704583024)	(3.0, 1.9414681774968523)	(4.0, 1.4539599338797675)	(5.0, 1.1219884032649006)	(6.0, 0.8530537783601839)	(7.0, 0.639105150012419)	(8.0, 0.48373973294963046)	(9.0, 0.4609573730054729)	('>10', 6.910934676293498)	('>50', 4.078898909701346)	('>100', 14.529664174310748)	('>500', 11.827813321685209)	('>1k', 29.046481153164265)	('>5k', 7.325128257834648)	('>10k+', 10.927995751860701)
SRR33075563_2	(1.0, 65.0965460888454)	(2.0, 14.25519743518963)	(3.0, 7.6082100729017235)	(4.0, 5.0902643058807655)	(5.0, 3.291627756071916)	(6.0, 2.0197291912066198)	(7.0, 1.1925737177280464)	(8.0, 0.6463093981964094)	(9.0, 0.30823738997324834)	('>10', 0.4410972990964114)	('>50', 0.0)	('>100', 0.050207344909825966)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075564_1	(1.0, 7.749554275643704)	(2.0, 2.6234388233333563)	(3.0, 1.7032263366594298)	(4.0, 1.1222437570054629)	(5.0, 0.8138321793581113)	(6.0, 0.5944513310094031)	(7.0, 0.5337278079493026)	(8.0, 0.4711780135189738)	(9.0, 0.40269283713540205)	('>10', 7.542044191201482)	('>50', 4.484181065675001)	('>100', 16.46817379711495)	('>500', 12.665191952535206)	('>1k', 31.839443352486352)	('>5k', 5.595010626616535)	('>10k+', 5.391609652757327)
SRR33075564_2	(1.0, 58.78602492389838)	(2.0, 7.494917311882955)	(3.0, 3.204664807972632)	(4.0, 2.310624888836961)	(5.0, 1.8749892308871186)	(6.0, 1.861568727328396)	(7.0, 1.804212409005268)	(8.0, 1.8252289534823247)	(9.0, 1.7758493629792367)	('>10', 18.659519214765762)	('>50', 0.026734490034059984)	('>100', 0.039871265309417044)	('>500', 0.3357944136174603)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
SRR33075565_1	(1.0, 7.6868453335849765)	(2.0, 3.139095970557705)	(3.0, 2.346182881947721)	(4.0, 1.8250448240067945)	(5.0, 1.290459564027555)	(6.0, 0.9625365669529111)	(7.0, 0.6952439369632915)	(8.0, 0.5643106539586675)	(9.0, 0.5117014249315844)	('>10', 7.895866754741908)	('>50', 4.170991790129282)	('>100', 17.39784844767387)	('>500', 9.42955553458526)	('>1k', 29.312305369444182)	('>5k', 3.4641879777295457)	('>10k+', 9.307822968764745)
SRR33075565_2	(1.0, 56.79569391182234)	(2.0, 9.391258426273378)	(3.0, 4.825433573244794)	(4.0, 4.0046722843388745)	(5.0, 3.7929184032290792)	(6.0, 3.251219068708179)	(7.0, 2.913083023143563)	(8.0, 2.5552924913346553)	(9.0, 2.120390985223701)	('>10', 10.218349130248326)	('>50', 0.012541781184103625)	('>100', 0.11914692124898445)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
