Sample	Unique Reads	Duplicate Reads
SRR19646177_1	801371.0	1146943.0
SRR19646177_2	775527.0	1172787.0
SRR19646178_1	1182849.0	2740124.0
SRR19646178_2	654346.0	3268627.0
SRR19646179_1	1452666.0	3515078.0
SRR19646179_2	1422652.0	3545092.0
SRR19646180_1	1153103.0	4090840.0
SRR19646180_2	723325.0	4520618.0
