Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
SRR19646177_1	(1.0, 34.14246332325646)	(2.0, 6.155437318362387)	(3.0, 3.100308489043403)	(4.0, 2.060460171800458)	(5.0, 1.5740603514031937)	(6.0, 1.3721986482867663)	(7.0, 1.2562625937873704)	(8.0, 1.1440003414257245)	(9.0, 1.0961465785894826)	('>10', 23.35358296856461)	('>50', 11.145547743144949)	('>100', 8.277599463706645)	('>500', 0.17606637565104008)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 5.1458656329775065)
SRR19646177_2	(1.0, 32.234172643608936)	(2.0, 6.652720589407887)	(3.0, 3.6464120593645224)	(4.0, 2.5108937560553413)	(5.0, 1.9690044422238595)	(6.0, 1.620862444809806)	(7.0, 1.431465496118709)	(8.0, 1.3629918846145022)	(9.0, 1.1647411274454214)	('>10', 20.853185478352167)	('>50', 9.843566952480726)	('>100', 9.675224004171639)	('>500', 0.23073951383870417)	('>1k', 0.053621458935109965)	('>5k', 0.0)	('>10k+', 6.750398148572717)
SRR19646178_1	(1.0, 23.483593488524647)	(2.0, 5.560294656167441)	(3.0, 3.0974060254669986)	(4.0, 2.204131850525189)	(5.0, 1.7871681557324735)	(6.0, 1.4539314152412062)	(7.0, 1.2408751969767846)	(8.0, 1.1362786118999044)	(9.0, 1.038507264259324)	('>10', 20.845855811312365)	('>50', 12.035597183048424)	('>100', 20.400721883776583)	('>500', 3.2309134428561057)	('>1k', 2.4847250142125663)	('>5k', 0.0)	('>10k+', 0.0)
SRR19646178_2	(1.0, 12.989970644056195)	(2.0, 2.3468855247210114)	(3.0, 1.3736927699242043)	(4.0, 1.076459601239362)	(5.0, 0.9091172725228213)	(6.0, 0.8545274278216953)	(7.0, 0.814131316554973)	(8.0, 0.7388613682203017)	(9.0, 0.7677921043590292)	('>10', 18.563982658654634)	('>50', 9.302814792858003)	('>100', 27.862156009638824)	('>500', 11.770273251631664)	('>1k', 10.629335257797257)	('>5k', 0.0)	('>10k+', 0.0)
SRR19646179_1	(1.0, 23.470198982671377)	(2.0, 5.130844135820169)	(3.0, 2.6053218449268956)	(4.0, 1.7709536443153688)	(5.0, 1.3448879205941167)	(6.0, 1.0459307356800123)	(7.0, 0.8952985606616728)	(8.0, 0.7824512422555913)	(9.0, 0.7491006732735854)	('>10', 19.84590647590318)	('>50', 11.931803574375808)	('>100', 17.443708340023697)	('>500', 0.9519362696371821)	('>1k', 0.11665210352794107)	('>5k', 0.0)	('>10k+', 11.915005496333444)
SRR19646179_2	(1.0, 23.153682276037756)	(2.0, 4.837195831535126)	(3.0, 2.6896205334872607)	(4.0, 1.7830964054556333)	(5.0, 1.3346396096985282)	(6.0, 1.033747341003489)	(7.0, 0.8876425226568693)	(8.0, 0.7386196626987789)	(9.0, 0.680393955381914)	('>10', 15.735653364996235)	('>50', 10.931349125343942)	('>100', 21.317394937333255)	('>500', 2.0948590843841606)	('>1k', 0.4496874487134437)	('>5k', 0.0)	('>10k+', 12.332417901273615)
SRR19646180_1	(1.0, 17.118247095500493)	(2.0, 4.326417452443481)	(3.0, 2.3891632502470124)	(4.0, 1.6829216515743397)	(5.0, 1.2430341349642045)	(6.0, 1.015914940757751)	(7.0, 0.79967030076241)	(8.0, 0.68064564129701)	(9.0, 0.6034434259068366)	('>10', 10.623926999942663)	('>50', 9.243688987379608)	('>100', 33.914908378958984)	('>500', 9.380407393037347)	('>1k', 6.114390766848146)	('>5k', 0.8632195803797318)	('>10k+', 0.0)
SRR19646180_2	(1.0, 10.557721392528823)	(2.0, 2.4681973428284194)	(3.0, 1.6254669388876597)	(4.0, 1.246702134703849)	(5.0, 1.0554454635612085)	(6.0, 0.8699124947641196)	(7.0, 0.7558555712937752)	(8.0, 0.6526569207259949)	(9.0, 0.5813440684012817)	('>10', 7.6867896479911195)	('>50', 2.661455745630972)	('>100', 15.353005030457018)	('>500', 14.485526798692435)	('>1k', 35.090970635387144)	('>5k', 4.70744340148426)	('>10k+', 0.2015064126619092)
