Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
SRR19646177_1	60.451936277892806	56.0	345.50586568627375	350	40.0	1.253647
SRR19646177_2	62.303299388839775	54.0	259.1646563984918	259	30.0	1.253647
SRR19646178_1	74.76648502247215	56.0	332.3755013934503	347	40.0	2.473357
SRR19646178_2	86.45626655854467	55.0	259.2043530311233	259	40.0	2.473357
SRR19646179_1	69.57274301289041	56.0	347.79091872363773	350	40.0	3.1804449999999997
SRR19646179_2	73.75475200859323	54.0	259.08893472454326	259	40.0	3.1804449999999997
SRR19646180_1	83.44283182559406	56.0	347.18066511697157	350	40.0	3.7276149999999997
SRR19646180_2	90.57585384916749	54.0	259.29932222077656	259	30.0	3.7276149999999997
