Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
ERR4588258_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.00014774424092948695)	(23.0, 0.0004432327227884608)	(24.0, 0.0003447365621688028)	(25.0, 0.0004924808030982897)	(26.0, 0.0)	(27.0, 0.0008372173652670926)	(28.0, 0.0012804500880555533)	(29.0, 0.0004924808030982897)	(30.0, 0.0004924808030982897)	(31.0, 0.0009849616061965794)	(32.0, 0.0011819539274358954)	(33.0, 0.0012312020077457242)	(34.0, 0.0016251866502243564)	(35.0, 0.001969923212393159)	(36.0, 0.0020684193730128174)	(37.0, 0.0010834577668162374)	(38.0, 0.0019206751320833301)	(39.0, 0.0011819539274358954)	(40.0, 0.0009357135258867505)	(41.0, 0.001378946248675211)	(42.0, 0.0015759385699145273)	(43.0, 0.005269544593151701)	(44.0, 0.0101943526241346)	(45.0, 0.01654735498410252)	(46.0, 0.04077741049653844)	(47.0, 0.13149237442724396)	(48.0, 0.5880713269796747)	(49.0, 2.0431058597336373)	(50.0, 3.0004885409566038)	(51.0, 5.100081948805305)	(52.0, 7.328606830906323)	(53.0, 7.315309849222496)	(54.0, 6.860454579480732)	(55.0, 8.991812999130032)	(56.0, 11.587827056501169)	(57.0, 12.227953604368155)	(58.0, 13.874415425286099)	(59.0, 12.47251957118678)	(60.0, 5.32982424345083)	(61.0, 1.6376464145427576)	(62.0, 0.8028914532911364)	(63.0, 0.44515339792054787)	(64.0, 0.08096384402935872)	(65.0, 0.027381932652264938)	(66.0, 0.010834577668162376)	(67.0, 0.00935713525886751)	(68.0, 0.009751119901346137)	(69.0, 0.010391344945373913)	(70.0, 0.004974056111292728)	(71.0, 0.004629319549123923)	(72.0, 0.003496613701997857)	(73.0, 0.0024131559351816202)	(74.0, 0.001723682810844014)	(75.0, 0.0006894731243376055)	(76.0, 0.0007879692849572636)	(77.0, 0.00014774424092948695)	(78.0, 0.00014774424092948695)	(79.0, 0.0)	(80.0, 0.0001969923212393159)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR4588258_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0001982784473806161)	(13.0, 0.0001982784473806161)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.00014870883553546208)	(24.0, 0.00034698728291607814)	(25.0, 0.0006444049539870022)	(26.0, 0.00034698728291607814)	(27.0, 0.0006444049539870022)	(28.0, 0.00014870883553546208)	(29.0, 0.0011896706842836966)	(30.0, 0.0006444049539870022)	(31.0, 0.0008922530132127722)	(32.0, 0.0018836452501158534)	(33.0, 0.0014870883553546209)	(34.0, 0.0015862275790449287)	(35.0, 0.0011896706842836966)	(36.0, 0.0012392402961288506)	(37.0, 0.0014375187435094667)	(38.0, 0.0012392402961288506)	(39.0, 0.0016357971908900829)	(40.0, 0.0014870883553546209)	(41.0, 0.0010905314605933886)	(42.0, 0.001685366802735237)	(43.0, 0.00639447992802487)	(44.0, 0.007435441776773105)	(45.0, 0.013482934421881889)	(46.0, 0.046892852805515695)	(47.0, 0.17681480545166448)	(48.0, 0.6930327432070994)	(49.0, 1.9118007896439275)	(50.0, 2.962626991149319)	(51.0, 4.915273140953457)	(52.0, 6.852750989533492)	(53.0, 7.18085225033663)	(54.0, 6.797679150773551)	(55.0, 8.31084112195897)	(56.0, 10.640315461009989)	(57.0, 12.082840735315456)	(58.0, 13.279252886809873)	(59.0, 12.531049165619226)	(60.0, 7.135545625110079)	(61.0, 2.602801178765389)	(62.0, 1.062722908348243)	(63.0, 0.49371333397773703)	(64.0, 0.16050640315460898)	(65.0, 0.04451351143694832)	(66.0, 0.01328465597450128)	(67.0, 0.01021134004010173)	(68.0, 0.006642327987250641)	(69.0, 0.009616504697959884)	(70.0, 0.009963491980875962)	(71.0, 0.004461265066063862)	(72.0, 0.004015138559457476)	(73.0, 0.0032715943817801657)	(74.0, 0.001734936414580391)	(75.0, 0.0012888099079740045)	(76.0, 0.0010905314605933886)	(77.0, 0.0009913922369030805)	(78.0, 0.0011401010724385425)	(79.0, 0.00014870883553546208)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.00014870883553546208)	(88.0, 0.00014870883553546208)	(89.0, 0.00014870883553546208)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0011896706842836964)
ERR4588259_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.00013461281316549324)	(34.0, 0.0)	(35.0, 0.0002692256263309865)	(36.0, 0.00031409656405281756)	(37.0, 0.0)	(38.0, 0.00013461281316549324)	(39.0, 0.0004038384394964798)	(40.0, 0.000538451252661973)	(41.0, 0.0015256118825422568)	(42.0, 0.0014807409448204258)	(43.0, 0.0035896750177464858)	(44.0, 0.006012705654725366)	(45.0, 0.0205060185388768)	(46.0, 0.1045941558295884)	(47.0, 0.11038250679570501)	(48.0, 0.4109729185942541)	(49.0, 1.779895486611915)	(50.0, 3.0080130520582973)	(51.0, 5.634129553166449)	(52.0, 6.548689005813192)	(53.0, 5.493369421532979)	(54.0, 5.5308815254684225)	(55.0, 8.451530861782953)	(56.0, 12.092852328846151)	(57.0, 13.535991427855187)	(58.0, 13.636951037729405)	(59.0, 11.610624361149908)	(60.0, 7.739922660452135)	(61.0, 2.922982625075493)	(62.0, 1.014262676264253)	(63.0, 0.2734883654145581)	(64.0, 0.04446709928233456)	(65.0, 0.011711314745397909)	(66.0, 0.005070415962566913)	(67.0, 0.001974321259760568)	(68.0, 0.0006281931281056351)	(69.0, 0.0006281931281056351)	(70.0, 0.000583322190383804)	(71.0, 0.0)	(72.0, 0.00017948375088732433)	(73.0, 0.00031409656405281756)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR4588259_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0005009702883630537)	(38.0, 0.0004554275348755035)	(39.0, 0.00013662826046265103)	(40.0, 0.00013662826046265103)	(41.0, 0.0001821710139502014)	(42.0, 0.0005465130418506041)	(43.0, 0.0020038811534522157)	(44.0, 0.0064215282417446)	(45.0, 0.03279078251103627)	(46.0, 0.1146766532816519)	(47.0, 0.13298484018364748)	(48.0, 0.47610394495885405)	(49.0, 1.709948222443579)	(50.0, 3.0824701842978373)	(51.0, 5.242153097430973)	(52.0, 6.270007500891675)	(53.0, 5.6873335127718585)	(54.0, 5.700267654762321)	(55.0, 7.782573429720429)	(56.0, 10.871647313273556)	(57.0, 12.64658504494339)	(58.0, 12.559370672014836)	(59.0, 11.916944591319632)	(60.0, 8.840531593236237)	(61.0, 4.497164735881517)	(62.0, 1.7215616245829113)	(63.0, 0.5377688331809986)	(64.0, 0.1236485757186995)	(65.0, 0.027143481078580035)	(66.0, 0.008061067367296414)	(67.0, 0.002094966660427316)	(68.0, 0.001457368111601611)	(69.0, 0.0006375985488257049)	(70.0, 0.0005465130418506041)	(71.0, 0.00027325652092530207)	(72.0, 0.00013662826046265103)	(73.0, 0.00013662826046265103)	(74.0, 0.00027325652092530207)	(75.0, 0.0001821710139502014)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.00013662826046265103)	(79.0, 0.00013662826046265103)	(80.0, 0.00013662826046265103)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.00013662826046265103)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.00013662826046265103)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.001457368111601611)
ERR4588260_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.00016369014328889507)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.00043650704877038686)	(34.0, 0.0006547605731555803)	(35.0, 0.0006547605731555803)	(36.0, 0.00043650704877038686)	(37.0, 0.00032738028657779014)	(38.0, 0.00032738028657779014)	(39.0, 0.00032738028657779014)	(40.0, 0.0013640845274074589)	(41.0, 0.0008730140975407737)	(42.0, 0.000600197192059282)	(43.0, 0.0030555493413927082)	(44.0, 0.004528760630992763)	(45.0, 0.00943946492965962)	(46.0, 0.020297577767822966)	(47.0, 0.04736101479158701)	(48.0, 0.2240372427814003)	(49.0, 1.0781724104628394)	(50.0, 3.2049438788343667)	(51.0, 6.659897169852116)	(52.0, 6.529436125650825)	(53.0, 4.749251254002612)	(54.0, 5.406739996213069)	(55.0, 8.198038882956958)	(56.0, 13.373812086989131)	(57.0, 14.258339057940924)	(58.0, 13.14791968925054)	(59.0, 10.971768360987461)	(60.0, 8.565032184210573)	(61.0, 2.865014014604456)	(62.0, 0.4961993876897406)	(63.0, 0.13602650907307265)	(64.0, 0.036448338572327384)	(65.0, 0.0056745916340150285)	(66.0, 0.0012003943841185638)	(67.0, 0.0006001971920592819)	(68.0, 0.00038194366767408853)	(69.0, 0.00021825352438519343)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR4588260_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0001647240213745884)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.00021963202849945119)	(40.0, 0.0008785281139978047)	(41.0, 0.0007138040926232163)	(42.0, 0.00021963202849945119)	(43.0, 0.0019217802493701982)	(44.0, 0.004776996619863063)	(45.0, 0.01026779733234935)	(46.0, 0.020700318686073256)	(47.0, 0.06001445178747494)	(48.0, 0.25147867263187107)	(49.0, 1.0925046177633875)	(50.0, 3.0999413582483943)	(51.0, 6.020553165226876)	(52.0, 6.307118054411583)	(53.0, 4.937108368638983)	(54.0, 5.334807064244351)	(55.0, 7.802098364400467)	(56.0, 12.004043425644857)	(57.0, 13.751930016450173)	(58.0, 13.241175734174837)	(59.0, 11.142097529798983)	(60.0, 9.305918863536286)	(61.0, 4.199089844873829)	(62.0, 1.0930536978346357)	(63.0, 0.2510943165819969)	(64.0, 0.051833158725870465)	(65.0, 0.009059821175602367)	(66.0, 0.0004941720641237652)	(67.0, 0.00021963202849945119)	(68.0, 0.0003843560498740396)	(69.0, 0.0004941720641237652)	(70.0, 0.0003294480427491768)	(71.0, 0.0003294480427491768)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0001647240213745884)	(75.0, 0.0003294480427491768)	(76.0, 0.0001647240213745884)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0003294480427491768)	(80.0, 0.0001647240213745884)	(81.0, 0.0001647240213745884)	(82.0, 0.0001647240213745884)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0001647240213745884)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0001647240213745884)	(97.0, 0.0)	(98.0, 0.0001647240213745884)	(99.0, 0.0003294480427491768)	(100.0, 0.0006588960854983536)
ERR4588261_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.00023965202525932352)	(15.0, 0.00023965202525932352)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.00023965202525932352)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.00023965202525932352)	(25.0, 0.0)	(26.0, 0.000319536033679098)	(27.0, 0.000319536033679098)	(28.0, 0.00023965202525932352)	(29.0, 0.00023965202525932352)	(30.0, 0.000319536033679098)	(31.0, 0.0007988400841977449)	(32.0, 0.0015976801683954898)	(33.0, 0.0007189560757779706)	(34.0, 0.00023965202525932352)	(35.0, 0.00047930405051864705)	(36.0, 0.0013580281431361664)	(37.0, 0.002236752235753686)	(38.0, 0.0027959402946921078)	(39.0, 0.008387820884076322)	(40.0, 0.018373321936548136)	(41.0, 0.04265806049615959)	(42.0, 0.053282633615989616)	(43.0, 0.08339890479024459)	(44.0, 0.10624573119830005)	(45.0, 0.130370701741072)	(46.0, 0.1354033942715178)	(47.0, 0.13851887059988893)	(48.0, 0.28127159364602633)	(49.0, 0.8867923774679283)	(50.0, 2.15543031518232)	(51.0, 5.324988117253507)	(52.0, 7.9220971149880945)	(53.0, 8.015401636822817)	(54.0, 5.881060699863625)	(55.0, 8.828540958528079)	(56.0, 11.852949517301274)	(57.0, 13.286547932402657)	(58.0, 16.357209332050488)	(59.0, 12.02254326717652)	(60.0, 4.453613353410881)	(61.0, 1.3968517712281632)	(62.0, 0.3718600591940484)	(63.0, 0.11279621988872128)	(64.0, 0.056398109944360904)	(65.0, 0.02771975092166172)	(66.0, 0.003275244345210755)	(67.0, 0.015257845608176942)	(68.0, 0.01677564176815265)	(69.0, 0.0010384921094570684)	(70.0, 0.0)	(71.0, 0.000319536033679098)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR4588261_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0002468542539570722)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0004937085079141444)	(25.0, 0.0002468542539570722)	(26.0, 0.0002468542539570722)	(27.0, 0.0002468542539570722)	(28.0, 0.0008228475131902406)	(29.0, 0.0003291390052760962)	(30.0, 0.0008228475131902406)	(31.0, 0.0004937085079141444)	(32.0, 0.0004937085079141444)	(33.0, 0.0)	(34.0, 0.0002468542539570722)	(35.0, 0.0010697017671473126)	(36.0, 0.0009874170158282887)	(37.0, 0.002303973036932673)	(38.0, 0.00345595955539901)	(39.0, 0.011602149935982393)	(40.0, 0.024603140644388188)	(41.0, 0.04328177919380665)	(42.0, 0.0618781329919061)	(43.0, 0.08483557860991381)	(44.0, 0.10828673273583561)	(45.0, 0.12482596775095947)	(46.0, 0.13009219183537696)	(47.0, 0.1430108977924638)	(48.0, 0.28100242575446727)	(49.0, 0.7766034829489521)	(50.0, 1.7629507970100706)	(51.0, 3.968182132360023)	(52.0, 6.318646053787738)	(53.0, 7.669103392435477)	(54.0, 6.956764300266721)	(55.0, 7.774345589372449)	(56.0, 10.232767104531284)	(57.0, 12.179377466485652)	(58.0, 14.151249247094992)	(59.0, 13.520372058731981)	(60.0, 8.359225601748124)	(61.0, 3.5703353597325203)	(62.0, 1.1762605201054515)	(63.0, 0.368553401157908)	(64.0, 0.10836901748715452)	(65.0, 0.02855280870770133)	(66.0, 0.012260427946534586)	(67.0, 0.01546953324797653)	(68.0, 0.017608936782271153)	(69.0, 0.003291390052760962)	(70.0, 0.0009874170158282887)	(71.0, 0.0007405627618712166)	(72.0, 0.0005759932592331683)	(73.0, 0.0002468542539570722)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0002468542539570722)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0009874170158282887)
ERR4588262_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0003443917525063132)	(30.0, 0.0)	(31.0, 0.0003443917525063132)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0003443917525063132)	(36.0, 0.0013775670100252529)	(37.0, 0.0)	(38.0, 0.0013775670100252529)	(39.0, 0.010905738829366582)	(40.0, 0.025944178688808925)	(41.0, 0.06589362197954127)	(42.0, 0.09941441922348908)	(43.0, 0.13477197248080383)	(44.0, 0.1612901374237899)	(45.0, 0.2181147765873317)	(46.0, 0.20939018552383845)	(47.0, 0.195155326420244)	(48.0, 0.3136260892824169)	(49.0, 1.1243242746822872)	(50.0, 1.829868178316866)	(51.0, 4.5928084114243175)	(52.0, 8.27906293300074)	(53.0, 6.038909380198311)	(54.0, 6.169433854398213)	(55.0, 9.004925950033103)	(56.0, 10.497290210893816)	(57.0, 11.110077935853415)	(58.0, 13.877610058994442)	(59.0, 14.257588959259781)	(60.0, 7.729413696000792)	(61.0, 3.100673745065155)	(62.0, 0.7200083572398607)	(63.0, 0.18597154635340868)	(64.0, 0.03466876975230217)	(65.0, 0.005854659792607325)	(66.0, 0.0009183780066835018)	(67.0, 0.0013775670100252529)	(68.0, 0.0004591890033417509)	(69.0, 0.0004591890033417509)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
ERR4588262_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.00035183063342414725)	(30.0, 0.00035183063342414725)	(31.0, 0.00035183063342414725)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0010554919002724416)	(38.0, 0.0021109838005448833)	(39.0, 0.01125858026957271)	(40.0, 0.03447940207556642)	(41.0, 0.06860697351770871)	(42.0, 0.10554919002724414)	(43.0, 0.14729975852690957)	(44.0, 0.17497710168960914)	(45.0, 0.19620421657286607)	(46.0, 0.20089529168518797)	(47.0, 0.1952660015504016)	(48.0, 0.35054058776825914)	(49.0, 0.9677687956720209)	(50.0, 1.6769420757772941)	(51.0, 4.1825625701462785)	(52.0, 7.112842639058166)	(53.0, 6.241827267577834)	(54.0, 5.645591620801783)	(55.0, 7.372962754036395)	(56.0, 9.475385342501182)	(57.0, 10.61074279656085)	(58.0, 11.654507009052471)	(59.0, 13.131022900655934)	(60.0, 11.096269070686143)	(61.0, 6.081509775614249)	(62.0, 2.3114099847188245)	(63.0, 0.7247711048537403)	(64.0, 0.16887870404359048)	(65.0, 0.04562070546733105)	(66.0, 0.006098397646018552)	(67.0, 0.00035183063342414725)	(68.0, 0.00046910751123219624)	(69.0, 0.0)	(70.0, 0.00035183063342414725)	(71.0, 0.0008209381446563434)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.00035183063342414725)	(75.0, 0.00035183063342414725)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.00035183063342414725)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0009382150224643925)
