Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR22279249_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.00010706370647414229)	(20.0, 0.00021412741294828458)	(21.0, 0.00010706370647414229)	(22.0, 0.00010706370647414229)	(23.0, 0.00024981531510633194)	(24.0, 0.00021412741294828458)	(25.0, 0.0004996306302126639)	(26.0, 0.0004996306302126639)	(27.0, 0.000749445945318996)	(28.0, 0.000749445945318996)	(29.0, 0.0009635733582672805)	(30.0, 0.000999261260425328)	(31.0, 0.0014632039884799448)	(32.0, 0.0024267773467472253)	(33.0, 0.00235540154243113)	(34.0, 0.0034617265093306003)	(35.0, 0.003211911194224268)	(36.0, 0.003854293433069122)	(37.0, 0.0042825482589656915)	(38.0, 0.002605216857537462)	(39.0, 0.00471080308486226)	(40.0, 0.004068420846017407)	(41.0, 0.004068420846017408)	(42.0, 0.004924930497810546)	(43.0, 0.003997045041701311)	(44.0, 0.003568790215804742)	(45.0, 0.004568051476230071)	(46.0, 0.006281070779816348)	(47.0, 0.005888503856077826)	(48.0, 0.0049963063021266395)	(49.0, 0.005781440149603684)	(50.0, 0.010849122256046414)	(51.0, 0.02034210423008704)	(52.0, 0.05085526057521757)	(53.0, 0.11284514662374602)	(54.0, 0.2787582037565085)	(55.0, 1.0216732629805818)	(56.0, 5.45293301023886)	(57.0, 21.282551827755913)	(58.0, 37.90419225786647)	(59.0, 25.39672456433995)	(60.0, 6.66268151759235)	(61.0, 1.097724182479381)	(62.0, 0.25888004225447603)	(63.0, 0.12419389951000502)	(64.0, 0.07433790019521282)	(65.0, 0.03979201090622288)	(66.0, 0.021769620316408937)	(67.0, 0.01841495751355248)	(68.0, 0.03144104180123978)	(69.0, 0.01291902058121317)	(70.0, 0.003782917628753027)	(71.0, 0.017629823666075437)	(72.0, 0.017701199470391536)	(73.0, 0.001498891890637992)	(74.0, 0.0013561402820058022)	(75.0, 0.0005710064345287589)	(76.0, 0.0005710064345287589)	(77.0, 0.0004639427280546165)	(78.0, 0.0003568790215804743)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.00010706370647414229)	(83.0, 0.00010706370647414229)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR22279249_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.00010732031895598795)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.00010732031895598795)	(19.0, 0.00010732031895598795)	(20.0, 0.00010732031895598795)	(21.0, 0.00035773439651995973)	(22.0, 0.00014309375860798392)	(23.0, 0.00010732031895598795)	(24.0, 0.00035773439651995973)	(25.0, 0.00035773439651995973)	(26.0, 0.0004650547154759477)	(27.0, 0.0004292812758239518)	(28.0, 0.0008585625516479036)	(29.0, 0.0012162969481678632)	(30.0, 0.0012878438274718552)	(31.0, 0.0020033126205117745)	(32.0, 0.0017171251032958071)	(33.0, 0.0023610470170317343)	(34.0, 0.003040742370419658)	(35.0, 0.0025756876549437105)	(36.0, 0.0048651877926714545)	(37.0, 0.004006625241023549)	(38.0, 0.004686320594411473)	(39.0, 0.005151375309887422)	(40.0, 0.004328586197891514)	(41.0, 0.003362703327287622)	(42.0, 0.0033984767669396174)	(43.0, 0.003076515810071654)	(44.0, 0.004900961232323448)	(45.0, 0.005759523783971352)	(46.0, 0.007691289525179134)	(47.0, 0.009801922464646897)	(48.0, 0.01209142260237464)	(49.0, 0.01638423536061416)	(50.0, 0.05147797965922221)	(51.0, 0.2408267957372369)	(52.0, 0.7564651548811068)	(53.0, 2.19087276460719)	(54.0, 5.640290909611253)	(55.0, 11.182777235213937)	(56.0, 17.247448459416823)	(57.0, 20.00958728182675)	(58.0, 17.600317668144115)	(59.0, 12.327920811913973)	(60.0, 6.897691539939259)	(61.0, 3.0830265760883147)	(62.0, 1.2029892286173216)	(63.0, 0.46755885625158744)	(64.0, 0.27137731320004166)	(65.0, 0.257854953011587)	(66.0, 0.17353695575183248)	(67.0, 0.08013250482047102)	(68.0, 0.03555879901408399)	(69.0, 0.017421665110522042)	(70.0, 0.019818485567205776)	(71.0, 0.04124677591875131)	(72.0, 0.03620272092781992)	(73.0, 0.010445844378382828)	(74.0, 0.005759523783971352)	(75.0, 0.003040742370419658)	(76.0, 0.0017528985429478034)	(77.0, 0.001430937586079839)	(78.0, 0.0007512422326919155)	(79.0, 0.0007512422326919155)	(80.0, 0.0006439219137359276)	(81.0, 0.0005366015947799396)	(82.0, 0.0004292812758239518)	(83.0, 0.0006439219137359276)	(84.0, 0.0004292812758239518)	(85.0, 0.0003219609568679638)	(86.0, 0.0002146406379119759)	(87.0, 0.0002146406379119759)	(88.0, 0.00010732031895598795)	(89.0, 0.0004292812758239518)	(90.0, 0.0006439219137359276)	(91.0, 0.0005366015947799396)	(92.0, 0.0007512422326919155)	(93.0, 0.0007512422326919155)	(94.0, 0.0006439219137359276)	(95.0, 0.0008585625516479036)	(96.0, 0.0007512422326919155)	(97.0, 0.0013951641464278433)	(98.0, 0.002683007973899698)	(99.0, 0.006009937861535324)	(100.0, 0.017457438550174044)
SRR22279250_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.00013640350338758127)	(24.0, 0.00013640350338758127)	(25.0, 0.0)	(26.0, 0.00031827484123768954)	(27.0, 0.00045467834462527084)	(28.0, 0.0004092105101627438)	(29.0, 0.0006820175169379064)	(30.0, 0.00045467834462527084)	(31.0, 0.0015913742061884478)	(32.0, 0.002136988219738773)	(33.0, 0.0005910818480128521)	(34.0, 0.0015913742061884478)	(35.0, 0.0020915203852762457)	(36.0, 0.0027735379022141527)	(37.0, 0.0030463449089893147)	(38.0, 0.00422850860501502)	(39.0, 0.0028190057366766796)	(40.0, 0.0026371343988265713)	(41.0, 0.0023643273920514085)	(42.0, 0.0027280700677516246)	(43.0, 0.004273976439477545)	(44.0, 0.00468318694964029)	(45.0, 0.004819590453027871)	(46.0, 0.005865350645665995)	(47.0, 0.007002046507229172)	(48.0, 0.007138450010616752)	(49.0, 0.004910526121952925)	(50.0, 0.0056834793078158865)	(51.0, 0.00877529205126773)	(52.0, 0.0169595022545226)	(53.0, 0.034873829032758284)	(54.0, 0.09502777402668161)	(55.0, 0.4781397472079351)	(56.0, 2.8604724017065033)	(57.0, 10.82229942660516)	(58.0, 16.66582551172914)	(59.0, 16.500049787278755)	(60.0, 16.449580491025312)	(61.0, 17.644338777197127)	(62.0, 13.192037490957583)	(63.0, 4.049683612073891)	(64.0, 0.5124224943926812)	(65.0, 0.08002338865404769)	(66.0, 0.03178201628930644)	(67.0, 0.01386768951107076)	(68.0, 0.009957455747293432)	(69.0, 0.02046052550813719)	(70.0, 0.0490143255506042)	(71.0, 0.22679355829908512)	(72.0, 0.13740379574575687)	(73.0, 0.016595759578822387)	(74.0, 0.005274268797653142)	(75.0, 0.0012730993649507582)	(76.0, 0.0004092105101627438)	(77.0, 0.0006820175169379064)	(78.0, 0.00013640350338758127)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.00013640350338758127)	(87.0, 0.00013640350338758127)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR22279250_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.00013632373068974356)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.000590736166322222)	(29.0, 0.0003180887049427349)	(30.0, 0.0005452949227589743)	(31.0, 0.0008179423841384613)	(32.0, 0.0012723548197709396)	(33.0, 0.001772208498966666)	(34.0, 0.002135738447472649)	(35.0, 0.002726474613794871)	(36.0, 0.003726181972186324)	(37.0, 0.002726474613794871)	(38.0, 0.0019539734732196574)	(39.0, 0.0016813260118401703)	(40.0, 0.0035444169979333318)	(41.0, 0.004589565599888033)	(42.0, 0.003680740728623076)	(43.0, 0.003544416997933332)	(44.0, 0.0036352994850598276)	(45.0, 0.003771623215749571)	(46.0, 0.004589565599888031)	(47.0, 0.004589565599888034)	(48.0, 0.004771330574141024)	(49.0, 0.0040897119206923065)	(50.0, 0.0040442706771290585)	(51.0, 0.00867927752058034)	(52.0, 0.027673717330017954)	(53.0, 0.09206395945914016)	(54.0, 0.4457785993554615)	(55.0, 1.7990642739125464)	(56.0, 5.816251969877909)	(57.0, 13.348774267896118)	(58.0, 20.209266014857462)	(59.0, 21.580001126942843)	(60.0, 16.497398034393544)	(61.0, 10.217372732709155)	(62.0, 5.362748359116702)	(63.0, 2.4413308104354927)	(64.0, 0.988710577449146)	(65.0, 0.3769805566007043)	(66.0, 0.13441519846008718)	(67.0, 0.060118765234176905)	(68.0, 0.024174741575647852)	(69.0, 0.01031516228885726)	(70.0, 0.004635006843451281)	(71.0, 0.003544416997933332)	(72.0, 0.004135153164255554)	(73.0, 0.008588395033453843)	(74.0, 0.023992976601394864)	(75.0, 0.06284523984797177)	(76.0, 0.10365147656776832)	(77.0, 0.10851368962903586)	(78.0, 0.08438438929695125)	(79.0, 0.0422603565138205)	(80.0, 0.020039588411392303)	(81.0, 0.0084520713027641)	(82.0, 0.003817064459312819)	(83.0, 0.0013632373068974354)	(84.0, 0.0006816186534487177)	(85.0, 0.00040897119206923064)	(86.0, 0.00013632373068974356)	(87.0, 0.0002726474613794871)	(88.0, 0.0005452949227589743)	(89.0, 0.0002726474613794871)	(90.0, 0.0009542661148282047)	(91.0, 0.0002726474613794871)	(92.0, 0.00013632373068974356)	(93.0, 0.0009542661148282047)	(94.0, 0.0009542661148282047)	(95.0, 0.0008179423841384613)	(96.0, 0.0006816186534487177)	(97.0, 0.0006816186534487177)	(98.0, 0.0005452949227589743)	(99.0, 0.0016358847682769225)	(100.0, 0.003453534510806836)
SRR22279251_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.005808156587901598)	(29.0, 0.021296574155639195)	(30.0, 0.007744208783868798)	(31.0, 0.017424469763704795)	(32.0, 0.012584339273786797)	(33.0, 0.015488417567737596)	(34.0, 0.015488417567737596)	(35.0, 0.021296574155639195)	(36.0, 0.030008809037491594)	(37.0, 0.018392495861688396)	(38.0, 0.03194486123345879)	(39.0, 0.044529200507245584)	(40.0, 0.07453800954473717)	(41.0, 0.1413318103056056)	(42.0, 0.4249634570148002)	(43.0, 0.41044306554504606)	(44.0, 0.29912006427693216)	(45.0, 0.9631859674936812)	(46.0, 1.7105021151370199)	(47.0, 4.9795262480276214)	(48.0, 8.005575830324378)	(49.0, 10.438225414557193)	(50.0, 11.82443878686971)	(51.0, 10.640542869035754)	(52.0, 9.798360163790013)	(53.0, 10.141041402476207)	(54.0, 13.552365371770403)	(55.0, 9.144942547651084)	(56.0, 3.778205860429989)	(57.0, 1.7869761768777248)	(58.0, 0.670842085902635)	(59.0, 0.2158698198503428)	(60.0, 0.13745970591367118)	(61.0, 0.11713115785601555)	(62.0, 0.08034616613263879)	(63.0, 0.07066590515280277)	(64.0, 0.06098564417296678)	(65.0, 0.05420946148708158)	(66.0, 0.04452920050724559)	(67.0, 0.05711353978103239)	(68.0, 0.03678499172337679)	(69.0, 0.005808156587901598)	(70.0, 0.002904078293950799)	(71.0, 0.009680260979835997)	(72.0, 0.009680260979835997)	(73.0, 0.009680260979835997)	(74.0, 0.002904078293950799)	(75.0, 0.005808156587901598)	(76.0, 0.02323262635160639)	(77.0, 0.017424469763704792)	(78.0, 0.003872104391934399)	(79.0, 0.006776182685885197)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR22279251_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0038930955949623256)	(16.0, 0.0038930955949623256)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0029198216962217443)	(25.0, 0.0)	(26.0, 0.008759465088665232)	(27.0, 0.011679286784886977)	(28.0, 0.011679286784886977)	(29.0, 0.0029198216962217443)	(30.0, 0.02141202577229279)	(31.0, 0.02141202577229279)	(32.0, 0.011679286784886977)	(33.0, 0.020438751873552208)	(34.0, 0.02919821696221744)	(35.0, 0.0262783952659957)	(36.0, 0.036011134253401515)	(37.0, 0.05061024273451022)	(38.0, 0.033091312557179765)	(39.0, 0.031144764759698605)	(40.0, 0.06326280341813778)	(41.0, 0.10122048546902045)	(42.0, 0.38346991610378867)	(43.0, 0.4379732544332616)	(44.0, 0.3202071126856511)	(45.0, 1.1611157611975114)	(46.0, 1.7810912346952634)	(47.0, 4.588013158663089)	(48.0, 7.619761353240017)	(49.0, 9.712300235532291)	(50.0, 11.793159831039665)	(51.0, 11.271485021314701)	(52.0, 10.046133182800292)	(53.0, 9.530298016467786)	(54.0, 11.734763397115207)	(55.0, 9.55560313783504)	(56.0, 5.038638973779975)	(57.0, 2.4166390905728687)	(58.0, 0.867187043777858)	(59.0, 0.36205789033149616)	(60.0, 0.2248262706090743)	(61.0, 0.1090066766589451)	(62.0, 0.0778619118992465)	(63.0, 0.05644988612695371)	(64.0, 0.06520935121561895)	(65.0, 0.049636968835769645)	(66.0, 0.041850777645845)	(67.0, 0.05353006443073198)	(68.0, 0.027251669164736276)	(69.0, 0.008759465088665232)	(70.0, 0.015572382379849302)	(71.0, 0.012652560683627556)	(72.0, 0.009732738987405813)	(73.0, 0.009732738987405813)	(74.0, 0.013625834582368138)	(75.0, 0.010706012886146393)	(76.0, 0.0058396433924434886)	(77.0, 0.0029198216962217443)	(78.0, 0.0029198216962217443)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0038930955949623256)	(83.0, 0.0)	(84.0, 0.0038930955949623256)	(85.0, 0.0)	(86.0, 0.0029198216962217443)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0029198216962217443)	(90.0, 0.0029198216962217443)	(91.0, 0.0058396433924434886)	(92.0, 0.0058396433924434886)	(93.0, 0.0058396433924434886)	(94.0, 0.008759465088665232)	(95.0, 0.0)	(96.0, 0.0029198216962217443)	(97.0, 0.0029198216962217443)	(98.0, 0.008759465088665232)	(99.0, 0.0058396433924434886)	(100.0, 0.027251669164736276)
SRR22279252_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0001622006080900796)	(27.0, 0.0001622006080900796)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0001216504560675597)	(31.0, 0.0003649513682026791)	(32.0, 0.0002433009121351194)	(33.0, 0.0003649513682026791)	(34.0, 0.0008110030404503979)	(35.0, 0.0005271519762927587)	(36.0, 0.0002433009121351194)	(37.0, 0.00040550152022519897)	(38.0, 0.0006488024323603184)	(39.0, 0.0002433009121351194)	(40.0, 0.001135404256630557)	(41.0, 0.0007299027364053582)	(42.0, 0.001135404256630557)	(43.0, 0.0017436565369683555)	(44.0, 0.0021086079051710347)	(45.0, 0.003284562313824112)	(46.0, 0.0036495136820267914)	(47.0, 0.004784917938657348)	(48.0, 0.005190419458882547)	(49.0, 0.009083234053044459)	(50.0, 0.010907990894057855)	(51.0, 0.02015342555519239)	(52.0, 0.07274697272840072)	(53.0, 0.1512115168919767)	(54.0, 0.3784140186741558)	(55.0, 1.3673511261993716)	(56.0, 6.610445232559176)	(57.0, 23.190145339854876)	(58.0, 37.91358113801566)	(59.0, 23.66875878417669)	(60.0, 5.206477319083469)	(61.0, 0.772399295724958)	(62.0, 0.23539363249072762)	(63.0, 0.11666278736878986)	(64.0, 0.09930732230315133)	(65.0, 0.04975503653163188)	(66.0, 0.026682000030818113)	(67.0, 0.010705240133945252)	(68.0, 0.01147569302237313)	(69.0, 0.00389281459416191)	(70.0, 0.0003649513682026791)	(71.0, 0.018409769018224033)	(72.0, 0.02647924927070555)	(73.0, 0.0)	(74.0, 0.0006488024323603184)	(75.0, 0.0001216504560675597)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0001216504560675597)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0001216504560675597)	(87.0, 0.0001216504560675597)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR22279252_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.00016153529606794824)	(30.0, 0.0004038382401698706)	(31.0, 0.0002826867681189094)	(32.0, 0.00024230294410192238)	(33.0, 0.0005249897122208317)	(34.0, 0.0004038382401698706)	(35.0, 0.00048460588820384477)	(36.0, 0.0007672926563227541)	(37.0, 0.0007672926563227541)	(38.0, 0.00012115147205096119)	(39.0, 0.00048460588820384477)	(40.0, 0.0006057573602548059)	(41.0, 0.0009692117764076895)	(42.0, 0.0008076764803397412)	(43.0, 0.0008480603043567283)	(44.0, 0.0014538176646115343)	(45.0, 0.0028268676811890945)	(46.0, 0.004240301521783642)	(47.0, 0.00549220006631024)	(48.0, 0.010419026596382662)	(49.0, 0.027420616507534214)	(50.0, 0.10705751746903269)	(51.0, 0.21811303351574712)	(52.0, 1.1292932548110262)	(53.0, 2.8373270916094935)	(54.0, 6.950258032443564)	(55.0, 15.018865303389525)	(56.0, 19.27160504297041)	(57.0, 18.675741719599763)	(58.0, 15.197644492312708)	(59.0, 10.433685924500825)	(60.0, 5.795199897909698)	(61.0, 2.2790611083986634)	(62.0, 0.8082418538759785)	(63.0, 0.31026891992251177)	(64.0, 0.21722458938737335)	(65.0, 0.21718420556335635)	(66.0, 0.1882290037431767)	(67.0, 0.1077036586533045)	(68.0, 0.05080285061336971)	(69.0, 0.023624537049937434)	(70.0, 0.01360934869372464)	(71.0, 0.028632131228043877)	(72.0, 0.03965691518468127)	(73.0, 0.005249897122208318)	(74.0, 0.001332666192560573)	(75.0, 0.0008480603043567283)	(76.0, 0.0006057573602548059)	(77.0, 0.00048460588820384477)	(78.0, 0.00036345441615288356)	(79.0, 0.00024230294410192238)	(80.0, 0.00048460588820384477)	(81.0, 0.00036345441615288356)	(82.0, 0.00048460588820384477)	(83.0, 0.00024230294410192238)	(84.0, 0.00048460588820384477)	(85.0, 0.00024230294410192238)	(86.0, 0.0006057573602548059)	(87.0, 0.00024230294410192238)	(88.0, 0.0006057573602548059)	(89.0, 0.00048460588820384477)	(90.0, 0.0008480603043567283)	(91.0, 0.00048460588820384477)	(92.0, 0.00012115147205096119)	(93.0, 0.00024230294410192238)	(94.0, 0.00024230294410192238)	(95.0, 0.0007269088323057671)	(96.0, 0.00036345441615288356)	(97.0, 0.00048460588820384477)	(98.0, 0.00036345441615288356)	(99.0, 0.0010903632484586506)	(100.0, 0.0029076353292230676)
SRR22279253_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.00015427521695916604)	(21.0, 0.00015427521695916604)	(22.0, 0.0)	(23.0, 0.00011570641271937455)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.00026998162967854057)	(28.0, 0.0008870824975152048)	(29.0, 0.0008099448890356218)	(30.0, 0.0008485136932754133)	(31.0, 0.0010799265187141623)	(32.0, 0.0013113393441529114)	(33.0, 0.0010027889102345794)	(34.0, 0.0011570641271937455)	(35.0, 0.0018513026035099928)	(36.0, 0.0022755594501476994)	(37.0, 0.0014656145611120774)	(38.0, 0.0015427521695916607)	(39.0, 0.002005577820469159)	(40.0, 0.00204414662470895)	(41.0, 0.002391265862867074)	(42.0, 0.0035097611858210275)	(43.0, 0.003548329990060819)	(44.0, 0.003625467598540403)	(45.0, 0.004011155640938318)	(46.0, 0.0032783483603822786)	(47.0, 0.002854091513744572)	(48.0, 0.0030469355349435298)	(49.0, 0.003548329990060819)	(50.0, 0.0052839261808514375)	(51.0, 0.007790898456437885)	(52.0, 0.015466090500156394)	(53.0, 0.03629324478964382)	(54.0, 0.09484068962564743)	(55.0, 0.4179315627423812)	(56.0, 2.0262506995416882)	(57.0, 7.163268305043764)	(58.0, 12.739391746815842)	(59.0, 15.842444891928253)	(60.0, 17.152048639890378)	(61.0, 20.467345914734437)	(62.0, 17.32009291996317)	(63.0, 5.344942029158807)	(64.0, 0.8471252163227793)	(65.0, 0.13699639265973945)	(66.0, 0.039070198694908805)	(67.0, 0.013730494309365775)	(68.0, 0.008060880086116426)	(69.0, 0.009680769864187668)	(70.0, 0.01990150298773242)	(71.0, 0.10695129415694186)	(72.0, 0.11435650457098186)	(73.0, 0.012534861377932242)	(74.0, 0.006749540741963516)	(75.0, 0.0017355961907906182)	(76.0, 0.0004628256508774982)	(77.0, 0.00011570641271937455)	(78.0, 0.0)	(79.0, 0.00011570641271937455)	(80.0, 0.00011570641271937455)	(81.0, 0.00011570641271937455)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
